0.2502917684835393,0.38313253280565407,0.32300339612898976,0.24653007781948877,0.2907474800262072
0.2550214019090812,0.4206883195972107,0.297177050011298,0.2346763471456732,0.28726383815619105
0.2502826937601679,0.5884815076137417,0.2841087790387913,0.24429234766212893,0.3005709620925475
0.24202580345933433,0.1813661584823121,0.3274617856733115,0.21617144798748278,0.23087692731886472
0.2828293548011377,0.5158738852291939,0.19886929981231694,0.07558614078964276,0.1685450595120047
0.2652997515596638,0.5902964812184095,0.34721173343191436,0.2138556531549437,0.307230905241235
0.25053939455952934,0.3262093527298663,0.26302397579030934,0.1589537256950202,0.23323644835897184
0.26268190523750046,0.28429718595234715,0.23109826516975474,0.10178858520292977,0.18625633463289515
0.28241478192452074,0.6950364680573582,0.3378230174587056,0.24493189386564584,0.3327077866170404
0.26030423665609437,0.44639427727961206,0.2750634143045456,0.20777592167435754,0.27528808071883054
0.25399972420299544,0.5069623136668826,0.36806857710769847,0.22458374862681585,0.3058311533230294
0.24666698603495318,0.38423601280906844,0.2752304964323137,0.183442058762449,0.2541094781997794
0.2382609514540509,0.27662961604141745,0.2865433915789355,0.21544936315713714,0.25088821518036797
0.25555891651503293,0.43497437847469095,0.2962755668922681,0.20827491751367944,0.2779986241954373
0.27058348699884316,0.46135225174218675,0.28121462379804196,0.20987587642948058,0.28200825301833315
0.23436837098742203,0.5526374719193476,0.3055758385200027,0.26097422453826513,0.30347636863256294
0.23689630291422958,0.37564472384072256,0.29202527639174847,0.2002816972986543,0.261426380623545
0.2592726245710977,0.6523125609915975,0.35237924014894895,0.25899956700683513,0.33088441933481594
0.23141860901636313,0.3214069360826387,0.31669090029661784,0.23023969642661668,0.26785510449775124
0.23131241415427528,0.3447878425605428,0.336633073625242,0.21093971151931634,0.26783126362941656
0.255625819511331,0.45794434777538223,0.30918799208153225,0.23085442177521742,0.29279036298845557
0.23466052749326904,0.36312536047274463,0.3000634931338034,0.21654385126860087,0.2672729252276508
0.2349757139115055,0.5641145947301859,0.3308176614570465,0.2507281720265868,0.30675682374000374
0.2272265790902075,0.34894638215054735,0.2982805759070899,0.20820224868801707,0.25936580179826724
0.24123255016859968,0.3994508540285687,0.32682018855508144,0.2214535931498791,0.2812105046727063
0.24983729633269114,0.5249531297009137,0.3507866003601663,0.26193835172621704,0.3180670393018785
0.24433999323679267,0.4750849701518779,0.32706656081290897,0.2469697015935517,0.30065906385522445
0.2558699792939063,0.5124550621632656,0.2551610486124878,0.20098843997372695,0.2711105373951218
0.23965466194592833,0.5151500289425767,0.24768197187412277,0.17397408706791206,0.2515838644521347
0.25227071174888027,0.5489167009048478,0.34702592911755703,0.24368784481723527,0.31320948718057356
0.2525642361316146,0.5028018655506866,0.3603436998374263,0.2771817165866226,0.32438270546430453
0.23867299063493008,0.40574168643631753,0.29261115404924376,0.20341099027444476,0.26687811728401417
0.2517025634512351,0.613136747523634,0.35003166263249297,0.2492940834102444,0.320715533186483
0.23923813216275314,0.31787321237233224,0.3777111252250065,0.2081786072006947,0.2706920833934146
0.2594161333371586,0.5485796835303992,0.32275121037744237,0.24332716370236396,0.3104203153917168
0.23878134355031222,0.5495600706108946,0.3195359049295692,0.24725643134350794,0.30345578220121605
0.24129987712895828,0.33529774954529173,0.3301636623752273,0.23180908132311062,0.27644660085998224
0.2631830269334381,0.6770512150354143,0.36969507125349976,0.28190785776159655,0.3469565676307374
0.25049641531588107,0.4661903730252383,0.3235195288455337,0.2614862976022143,0.3064566927973185
0.25836455335649444,0.596161579477484,0.322212978518571,0.2281843833975924,0.3068930698103346
0.2543811937581997,0.5227988165974073,0.29580034083158413,0.22054300673984684,0.29072278240964766
0.23381593777646748,0.5115530857466949,0.35864261068204195,0.2639920925004322,0.3123052215707847
0.22423649009734647,0.3179460525622507,0.3344412527085654,0.27993203265284106,0.28234385434342607
0.2806883231447477,0.7642363599340538,0.27860683253040053,0.24147609230753553,0.3174187426882236
0.22338546588746655,0.3199142320179928,0.3272942527489221,0.2382604524701757,0.26927237925641573
0.23293118714114647,0.4923776639365954,0.3447610988746501,0.2236229110687642,0.29204652793119684
0.22140335299885727,0.1562201204086724,0.29984618158398857,0.19115834867013048,0.20529479977690523
0.24352096971616932,0.39347491784831523,0.29374537053421346,0.23729891025638217,0.28038135358171173
0.23392808034882084,0.3447861240588771,0.3345761955664426,0.2026308133238669,0.2649163423736371
0.2535272638739212,0.7005311110926699,0.3029122547466103,0.23904937138160376,0.311130064532932
